MVP_ID,Innings,Venue,Start_Date,End_Date,Player_Name,Team,Total_Impact,Runs,Impact_Runs,Batting_Impact,Bowl,Impact_Wickets,Bowling_Impact,Balls_Faced,Wickets,Runs_Conceded
10649,28th match (N),Chennai,28-April-2015,28-April-2015,Robin Uthappa,KKR,90.99,39,63.23,90.99,-,-,0,17,-,
10650,28th match (N),Chennai,28-April-2015,28-April-2015,Ravichandran Ashwin,CSK,86.94,9,12.73,17.79,2/5,3.31,69.16,4,2,5
10651,28th match (N),Chennai,28-April-2015,28-April-2015,Dwayne Bravo,CSK,65.12,5,3.2,1.47,3/22,3.83,63.65,7,3,22
10652,28th match (N),Chennai,28-April-2015,28-April-2015,Piyush Chawla,KKR,58.23,0,- 2.09,- 2.8,2/26,3.38,61.03,2,2,26
10653,28th match (N),Chennai,28-April-2015,28-April-2015,Andre Russell,KKR,57.41,4,3.46,1.85,2/26,2.79,55.56,4,2,26
10654,28th match (N),Chennai,28-April-2015,28-April-2015,Ryan ten Doeschate,KKR,54.77,38,45.8,54.77,-,-,0,28,-,
10655,28th match (N),Chennai,28-April-2015,28-April-2015,Dwayne Smith,CSK,40.13,25,32.53,40.13,-,-,0,19,-,
10656,28th match (N),Chennai,28-April-2015,28-April-2015,Brendon McCullum,CSK,33.66,19,25.27,33.66,-,-,0,14,-,
10657,28th match (N),Chennai,28-April-2015,28-April-2015,Brad Hogg,KKR,32.28,2,2.99,3.95,1/18,0.79,28.33,1,1,18
10658,28th match (N),Chennai,28-April-2015,28-April-2015,Suresh Raina,CSK,26.82,17,14.25,12.05,0/12,-,14.77,21,0,12
10659,28th match (N),Chennai,28-April-2015,28-April-2015,Ishwar Pandey,CSK,26.52,0,-,0,1/18,1.82,26.52,0,1,18
10660,28th match (N),Chennai,28-April-2015,28-April-2015,Mohit Sharma,CSK,22.12,0,-,0,1/24,1.51,22.12,0,1,24
10661,28th match (N),Chennai,28-April-2015,28-April-2015,Faf du Plessis,CSK,18.55,29,25.96,18.55,-,-,0,29,-,
10662,28th match (N),Chennai,28-April-2015,28-April-2015,Ravindra Jadeja,CSK,13.66,15,7.87,- 1.4,0/11,-,15.06,20,0,11
10663,28th match (N),Chennai,28-April-2015,28-April-2015,Manish Pandey,KKR,7.85,15,12.7,7.85,-,-,0,20,-,
10664,28th match (N),Chennai,28-April-2015,28-April-2015,Pat Cummins,KKR,7.29,0,- 2.16,- 2.5,0/25,-,9.79,2,0,25
10665,28th match (N),Chennai,28-April-2015,28-April-2015,Ashish Nehra,CSK,4.19,0,-,0,1/38,1.13,4.19,0,1,38
10666,28th match (N),Chennai,28-April-2015,28-April-2015,Yusuf Pathan,KKR,0.06,13,8.3,0.06,-,-,0,18,-,
10667,28th match (N),Chennai,28-April-2015,28-April-2015,Gautam Gambhir,KKR,- 1.75,0,- 0.79,- 1.75,-,-,0,1,-,
10668,28th match (N),Chennai,28-April-2015,28-April-2015,MS Dhoni,CSK,- 3.9,3,0.18,- 3.9,-,-,0,6,-,
10669,28th match (N),Chennai,28-April-2015,28-April-2015,Suryakumar Yadav,KKR,- 4.78,16,7.47,- 4.78,-,-,0,26,-,
10670,28th match (N),Chennai,28-April-2015,28-April-2015,Umesh Yadav,KKR,- 7.1,0,- 1,- 0.84,0/36,-,- 6.27,1,0,36
10671,29th match (N),Bengaluru,29-April-2015,29-April-2015,Tim Southee,RR,85.07,0,-,0,2/32,3.8,85.07,0,2,32
10672,29th match (N),Bengaluru,29-April-2015,29-April-2015,Sarfaraz Khan,RR,48.76,45,48.36,48.76,-,-,0,21,-,
10673,29th match (N),Bengaluru,29-April-2015,29-April-2015,AB de Villiers,RR,48.41,57,56.27,48.41,-,-,0,45,-,
10674,29th match (N),Bengaluru,29-April-2015,29-April-2015,Stuart Binny,RR,35.19,0,-,0,1/32,1.06,35.19,0,1,32
10675,29th match (N),Bengaluru,29-April-2015,29-April-2015,Dhawal Kulkarni,RR,27.57,0,-,0,1/36,1.01,27.57,0,1,36
10676,29th match (N),Bengaluru,29-April-2015,29-April-2015,Mandeep Singh,RCB,22.91,27,27.28,22.91,-,-,0,20,-,
10677,29th match (N),Bengaluru,29-April-2015,29-April-2015,Dinesh Karthik,RR,21.11,27,25.48,21.11,-,-,0,18,-,
10678,29th match (N),Bengaluru,29-April-2015,29-April-2015,Chris Gayle,RCB,20.67,10,14.84,20.67,-,-,0,4,-,
10679,29th match (N),Bengaluru,29-April-2015,29-April-2015,Shane Watson,RR,10.96,0,-,0,0/27,-,10.96,0,0,27
10680,29th match (N),Bengaluru,29-April-2015,29-April-2015,Harshal Patel,RR,7.15,6,6.45,7.15,-,-,0,2,-,
10681,29th match (N),Bengaluru,29-April-2015,29-April-2015,David Wiese,RCB,5.65,11,9.63,5.65,-,-,0,8,-,
10682,29th match (N),Bengaluru,29-April-2015,29-April-2015,Deepak Hooda,RR,0,0,-,0,-,-,0,0,-,
10683,29th match (N),Bengaluru,29-April-2015,29-April-2015,Yuzvendra Chahal,RR,0,0,-,0,-,-,0,0,-,
10684,29th match (N),Bengaluru,29-April-2015,29-April-2015,Sanju Samson,RR,0,0,-,0,-,-,0,0,-,
10685,29th match (N),Bengaluru,29-April-2015,29-April-2015,Karun Nair,RR,0,0,-,0,-,-,0,0,-,
10686,29th match (N),Bengaluru,29-April-2015,29-April-2015,Varun Aaron,RR,0,0,-,0,-,-,0,0,-,
10687,29th match (N),Bengaluru,29-April-2015,29-April-2015,Mitchell Starc,RR,0,0,-,0,-,-,0,0,-,
10688,29th match (N),Bengaluru,29-April-2015,29-April-2015,Ajinkya Rahane,RR,0,0,-,0,-,-,0,0,-,
10689,29th match (N),Bengaluru,29-April-2015,29-April-2015,Steven Smith,RR,0,0,-,0,-,-,0,0,-,
10690,29th match (N),Bengaluru,29-April-2015,29-April-2015,James Faulkner,RR,- 6.72,0,-,0,0/26,-,- 6.72,0,0,26
10691,29th match (N),Bengaluru,29-April-2015,29-April-2015,Virat Kohli,RCB,- 7.61,1,- 2.69,- 7.61,-,-,0,4,-,
10692,29th match (N),Bengaluru,29-April-2015,29-April-2015,Pravin Tambe,RR,- 10.09,0,-,0,0/39,-,- 10.09,0,0,39
10693,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Andre Russell,KKR,126.79,55,69.32,83.93,2/20,1.4,42.87,32,2,20
10694,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Robin Uthappa,KKR,94.61,80,91.51,94.61,-,-,0,58,-,
10695,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Pawan Negi,CSK,91.55,27,35.67,46.97,1/23,1.56,44.58,13,1,23
10696,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Brad Hogg,KKR,90.89,0,-,0,4/29,5.11,90.89,0,4,29
10697,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Brendon McCullum,CSK,75.5,32,51.83,75.5,-,-,0,12,-,
10698,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Mohit Sharma,CSK,52,0,- 1.26,- 1.27,1/22,1.73,53.27,1,1,22
10699,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Piyush Chawla,KKR,42.35,0,-,0,1/21,1.61,42.35,0,1,21
10700,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Faf du Plessis,CSK,40.14,20,29.5,40.14,-,-,0,11,-,
10701,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Ronit More,CSK,36.29,2,1.36,0.91,1/31,1.72,35.39,2,1,31
10702,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Umesh Yadav,KKR,30.47,0,-,0,1/16,1.66,30.47,0,1,16
10703,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Gautam Gambhir,KKR,20.42,19,20.16,20.42,-,-,0,16,-,
10704,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Pat Cummins,KKR,11.47,0,-,0,1/54,1.87,11.47,0,1,54
10705,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Yusuf Pathan,KKR,5.75,0,-,0,0/11,-,5.75,0,0,11
10706,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Dwayne Bravo,CSK,5.59,30,25.93,16.48,0/27,-,- 10.89,32,0,27
10707,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Suresh Raina,CSK,3.17,8,5.78,3.17,-,-,0,10,-,
10708,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Ryan ten Doeschate,KKR,0,0,-,0,-,-,0,0,-,
10709,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Ashish Nehra,CSK,- 0.09,1,- 3.32,- 2.91,0/36,-,2.83,4,0,36
10710,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Suryakumar Yadav,KKR,- 1.87,2,0.5,- 1.87,-,-,0,3,-,
10711,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Dwayne Smith,CSK,- 2.14,0,- 0.97,- 2.14,-,-,0,1,-,
10712,30th match (N),Eden Gardens,30-April-2015,30-April-2015,MS Dhoni,CSK,- 4.7,1,- 1.07,- 4.7,-,-,0,4,-,
10713,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Ravindra Jadeja,CSK,- 5.02,24,17.52,4.59,0/25,-,- 9.61,30,0,25
10714,30th match (N),Eden Gardens,30-April-2015,30-April-2015,Manish Pandey,KKR,- 15.82,3,- 5.5,- 15.82,-,-,0,10,-,
10715,31st match (D/N),Delhi,01-May-2015,01-May-2015,Nathan Coulter-Nile,DC,70.55,0,-,0,4/20,4.17,70.55,0,4,20
10716,31st match (D/N),Delhi,01-May-2015,01-May-2015,Zaheer Khan,DC,66.44,0,-,0,2/17,3.21,66.44,0,2,17
10717,31st match (D/N),Delhi,01-May-2015,01-May-2015,David Miller,PBKS,49.38,42,48.54,49.38,-,-,0,41,-,
10718,31st match (D/N),Delhi,01-May-2015,01-May-2015,Shreyas Iyer,DC,47.76,54,55.08,47.76,-,-,0,40,-,
10719,31st match (D/N),Delhi,01-May-2015,01-May-2015,Mayank Agarwal,DC,43.27,52,52.74,43.27,-,-,0,40,-,
10720,31st match (D/N),Delhi,01-May-2015,01-May-2015,Jean-Paul Duminy,DC,43.02,0,-,0,1/15,1.85,43.02,0,1,15
10721,31st match (D/N),Delhi,01-May-2015,01-May-2015,George Bailey,PBKS,31.03,18,25.83,31.03,-,-,0,16,-,
10722,31st match (D/N),Delhi,01-May-2015,01-May-2015,Amit Mishra,DC,20.56,0,-,0,1/10,1.15,20.56,0,1,10
10723,31st match (D/N),Delhi,01-May-2015,01-May-2015,Anureet Singh,PBKS,18.63,8,12.37,17.51,0/24,-,1.13,3,0,24
10724,31st match (D/N),Delhi,01-May-2015,01-May-2015,Sandeep Sharma,PBKS,18.33,0,-,0,0/10,-,18.33,0,0,10
10725,31st match (D/N),Delhi,01-May-2015,01-May-2015,Axar Patel,PBKS,9.27,22,19.58,12.23,0/23,-,- 2.96,26,0,23
10726,31st match (D/N),Delhi,01-May-2015,01-May-2015,Shaun Marsh,PBKS,8.34,5,6.76,8.34,-,-,0,4,-,
10727,31st match (D/N),Delhi,01-May-2015,01-May-2015,Saurabh Tiwary,DC,3.78,5,5,3.78,-,-,0,4,-,
10728,31st match (D/N),Delhi,01-May-2015,01-May-2015,Angelo Mathews,DC,1.99,0,-,0,0/19,-,1.99,0,0,19
10729,31st match (D/N),Delhi,01-May-2015,01-May-2015,Kedar Jadhav,DC,0,0,-,0,-,-,0,0,-,
10730,31st match (D/N),Delhi,01-May-2015,01-May-2015,Yuvraj Singh,DC,0,0,-,0,-,-,0,0,-,
10731,31st match (D/N),Delhi,01-May-2015,01-May-2015,Virender Sehwag,PBKS,- 1.13,1,0.21,- 1.13,-,-,0,2,-,
10732,31st match (D/N),Delhi,01-May-2015,01-May-2015,Wriddhiman Saha,PBKS,- 4.76,3,0.38,- 4.76,-,-,0,8,-,
10733,31st match (D/N),Delhi,01-May-2015,01-May-2015,Shardul Thakur,PBKS,- 5.84,7,6.89,6.76,1/38,0.58,- 12.6,6,1,38
10734,31st match (D/N),Delhi,01-May-2015,01-May-2015,Manan Vohra,PBKS,- 9.26,1,- 3.28,- 9.26,-,-,0,7,-,
10735,31st match (D/N),Delhi,01-May-2015,01-May-2015,Thisara Perera,PBKS,- 9.98,3,1.1,- 3.01,0/22,-,- 6.97,7,0,22
10736,31st match (D/N),Delhi,01-May-2015,01-May-2015,Imran Tahir,DC,- 12.45,0,-,0,0/36,-,- 12.45,0,0,36
10737,32nd match (N),Wankhede,01-May-2015,01-May-2015,Mitchell McClenaghan,MI,95.58,0,-,0,3/31,4.52,95.58,0,3,31
10738,32nd match (N),Wankhede,01-May-2015,01-May-2015,Sanju Samson,RR,93.67,76,85.49,93.67,-,-,0,46,-,
10739,32nd match (N),Wankhede,01-May-2015,01-May-2015,Ambati Rayudu,MI,69.63,53,60.69,69.63,-,-,0,27,-,
10740,32nd match (N),Wankhede,01-May-2015,01-May-2015,Dhawal Kulkarni,RR,55.4,0,-,0,2/26,2.8,55.4,0,2,26
10741,32nd match (N),Wankhede,01-May-2015,01-May-2015,Ankit Sharma,RR,40.39,0,-,0,1/29,1.44,40.39,0,1,29
10742,32nd match (N),Wankhede,01-May-2015,01-May-2015,Vinay Kumar,MI,35,0,-,0,1/39,1.81,35,0,1,39
10743,32nd match (N),Wankhede,01-May-2015,01-May-2015,Lasith Malinga,MI,34.94,0,-,0,1/34,1.48,34.94,0,1,34
10744,32nd match (N),Wankhede,01-May-2015,01-May-2015,Parthiv Patel,MI,33.89,23,28.5,33.89,-,-,0,14,-,
10745,32nd match (N),Wankhede,01-May-2015,01-May-2015,Jagadeesha Suchith,MI,31.7,0,-,0,1/39,1.65,31.7,0,1,39
10746,32nd match (N),Wankhede,01-May-2015,01-May-2015,Lendl Simmons,MI,30.58,38,36.21,30.58,-,-,0,31,-,
10747,32nd match (N),Wankhede,01-May-2015,01-May-2015,Tim Southee,RR,25.7,6,3.29,0.25,1/36,1.1,25.45,5,1,36
10748,32nd match (N),Wankhede,01-May-2015,01-May-2015,Kieron Pollard,MI,23.94,24,23.49,23.94,-,-,0,14,-,
10749,32nd match (N),Wankhede,01-May-2015,01-May-2015,Shane Watson,RR,19.12,28,26.97,24.12,0/36,-,- 5,23,0,36
10750,32nd match (N),Wankhede,01-May-2015,01-May-2015,Rohit Sharma,MI,18.27,27,23.4,18.27,-,-,0,21,-,
10751,32nd match (N),Wankhede,01-May-2015,01-May-2015,Rusty Theron,RR,17.84,1,1,0.53,1/40,0.83,17.31,1,1,40
10752,32nd match (N),Wankhede,01-May-2015,01-May-2015,Ajinkya Rahane,RR,15.48,16,17.03,15.48,-,-,0,12,-,
10753,32nd match (N),Wankhede,01-May-2015,01-May-2015,Stuart Binny,RR,10.41,9,7.59,5.88,0/17,-,4.53,6,0,17
10754,32nd match (N),Wankhede,01-May-2015,01-May-2015,Harbhajan Singh,MI,9.05,0,-,0,0/34,-,9.05,0,0,34
10755,32nd match (N),Wankhede,01-May-2015,01-May-2015,Steven Smith,RR,7.23,23,16.57,7.23,-,-,0,20,-,
10756,32nd match (N),Wankhede,01-May-2015,01-May-2015,Karun Nair,RR,1.08,7,3.9,1.08,-,-,0,6,-,
10757,32nd match (N),Wankhede,01-May-2015,01-May-2015,Unmukt Chand,MI,- 0.93,13,7.68,- 0.93,-,-,0,14,-,
10758,32nd match (N),Wankhede,01-May-2015,01-May-2015,Deepak Hooda,RR,- 3.77,1,- 1.4,- 3.77,-,-,0,2,-,
10759,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Andre Russell,KKR,106.37,45,57.1,70.73,1/22,1.78,35.64,17,1,22
10760,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Mandeep Singh,RCB,55.47,45,49.93,55.47,-,-,0,18,-,
10761,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Piyush Chawla,KKR,43.1,0,-,0,1/21,1.99,43.1,0,1,21
10762,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Mitchell Starc,RCB,41.83,0,-,0,1/15,1.11,41.83,0,1,15
10763,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Brad Hogg,KKR,40.32,0,-,0,1/23,1.96,40.32,0,1,23
10764,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,David Wiese,RCB,37.6,9,3.31,- 3.98,1/20,1.81,41.58,7,1,20
10765,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Chris Gayle,RCB,33.02,21,26.44,33.02,-,-,0,9,-,
10766,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Virat Kohli,RCB,31.81,34,33.18,31.81,-,-,0,20,-,
10767,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Yuzvendra Chahal,RCB,31.43,0,-,0,1/22,1.57,31.43,0,1,22
10768,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Pat Cummins,KKR,12.11,0,-,0,0/18,-,12.11,0,0,18
10769,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Harshal Patel,RCB,10.38,0,-,0,0/22,-,10.38,0,0,22
10770,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Ryan ten Doeschate,KKR,7.88,12,9.31,7.88,-,-,0,7,-,
10771,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Gautam Gambhir,KKR,7.27,12,10.33,7.27,-,-,0,8,-,
10772,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Yusuf Pathan,KKR,7.13,11,8.82,7.13,-,-,0,6,-,
10773,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Sarfaraz Khan,RCB,0,0,-,0,-,-,0,0,-,
10774,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Manish Pandey,KKR,0,0,-,0,-,-,0,0,-,
10775,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Dinesh Karthik,RCB,0,0,-,0,-,-,0,0,-,
10776,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Robin Uthappa,KKR,- 2.37,23,9.58,- 2.37,-,-,0,21,-,
10777,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Varun Aaron,RCB,- 4.94,0,-,0,0/29,-,- 4.94,0,0,29
10778,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Umesh Yadav,KKR,- 6.15,0,-,0,0/31,-,- 6.15,0,0,31
10779,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,Suryakumar Yadav,KKR,- 8.33,0,- 4.44,- 8.33,-,-,0,2,-,
10780,33rd match (D/N),Bengaluru,02-May-2015,02-May-2015,AB de Villiers,RCB,- 9.13,2,- 3.25,- 9.13,-,-,0,4,-,
10781,34th match (N),Hyderabad,02-May-2015,02-May-2015,Moises Henriques,SRH,109.7,19,24.59,30.76,2/20,3.22,78.94,9,2,20
10782,34th match (N),Hyderabad,02-May-2015,02-May-2015,David Warner,SRH,106.49,61,84.08,106.49,-,-,0,28,-,
10783,34th match (N),Hyderabad,02-May-2015,02-May-2015,Suresh Raina,CSK,79.82,23,27.3,31.37,1/29,1.64,48.46,15,1,29
10784,34th match (N),Hyderabad,02-May-2015,02-May-2015,Dwayne Bravo,CSK,58.08,25,20.89,9.59,3/25,1.6,48.48,20,3,25
10785,34th match (N),Hyderabad,02-May-2015,02-May-2015,Bhuvneshwar Kumar,SRH,51.84,0,-,0,2/32,2.64,51.84,0,2,32
10786,34th match (N),Hyderabad,02-May-2015,02-May-2015,Pawan Negi,CSK,37.26,15,14.74,12.87,1/20,1.43,24.39,11,1,20
10787,34th match (N),Hyderabad,02-May-2015,02-May-2015,Faf du Plessis,CSK,35.97,33,36.94,35.97,-,-,0,22,-,
10788,34th match (N),Hyderabad,02-May-2015,02-May-2015,Ashish Nehra,CSK,34.24,0,-,0,1/31,1.2,34.24,0,1,31
10789,34th match (N),Hyderabad,02-May-2015,02-May-2015,Brendon McCullum,CSK,24.25,12,17.72,24.25,-,-,0,5,-,
10790,34th match (N),Hyderabad,02-May-2015,02-May-2015,Ashish Reddy,SRH,23.41,6,2.3,- 1.5,1/19,1.42,24.91,6,1,19
10791,34th match (N),Hyderabad,02-May-2015,02-May-2015,Naman Ojha,SRH,22.11,20,20.47,22.11,-,-,0,12,-,
10792,34th match (N),Hyderabad,02-May-2015,02-May-2015,Shikhar Dhawan,SRH,18.42,37,31.07,18.42,-,-,0,32,-,
10793,34th match (N),Hyderabad,02-May-2015,02-May-2015,Dwayne Smith,CSK,14.64,21,18.26,14.64,-,-,0,19,-,
10794,34th match (N),Hyderabad,02-May-2015,02-May-2015,MS Dhoni,CSK,13.91,20,18.67,13.91,-,-,0,16,-,
10795,34th match (N),Hyderabad,02-May-2015,02-May-2015,Eoin Morgan,SRH,9.74,32,21.82,9.74,-,-,0,27,-,
10796,34th match (N),Hyderabad,02-May-2015,02-May-2015,Ravindra Jadeja,CSK,7.29,14,13.91,7.29,-,-,0,12,-,
10797,34th match (N),Hyderabad,02-May-2015,02-May-2015,Hanuma Vihari,SRH,5.85,8,7.03,5.85,-,-,0,5,-,
10798,34th match (N),Hyderabad,02-May-2015,02-May-2015,Karn Sharma,SRH,4.02,4,4.3,4.99,0/19,-,- 0.97,2,0,19
10799,34th match (N),Hyderabad,02-May-2015,02-May-2015,Praveen Kumar,SRH,3.97,0,-,0,0/33,-,3.97,0,0,33
10800,34th match (N),Hyderabad,02-May-2015,02-May-2015,Trent Boult,SRH,- 6.38,0,-,0,0/44,-,- 6.38,0,0,44
10801,34th match (N),Hyderabad,02-May-2015,02-May-2015,Ronit More,CSK,- 9.58,0,-,0,0/28,-,- 9.58,0,0,28
10802,34th match (N),Hyderabad,02-May-2015,02-May-2015,Mohit Sharma,CSK,- 21.9,0,-,0,0/58,-,- 21.9,0,0,58
10803,35th match (D/N),Mohali,03-May-2015,03-May-2015,Parthiv Patel,MI,91.37,59,75.69,91.37,-,-,0,36,-,
10804,35th match (D/N),Mohali,03-May-2015,03-May-2015,Lendl Simmons,MI,71.51,71,71.97,71.51,-,-,0,56,-,
10805,35th match (D/N),Mohali,03-May-2015,03-May-2015,Lasith Malinga,MI,55.94,0,-,0,2/31,3.07,55.94,0,2,31
10806,35th match (D/N),Mohali,03-May-2015,03-May-2015,David Miller,PBKS,33.27,43,40.41,33.27,-,-,0,37,-,
10807,35th match (D/N),Mohali,03-May-2015,03-May-2015,Harbhajan Singh,MI,31.4,0,-,0,1/27,1.22,31.4,0,1,27
10808,35th match (D/N),Mohali,03-May-2015,03-May-2015,Murali Vijay,PBKS,30.65,39,39.2,35.65,0/12,-,- 5.01,34,0,12
10809,35th match (D/N),Mohali,03-May-2015,03-May-2015,Jagadeesha Suchith,MI,28.17,0,-,0,1/33,1.62,28.17,0,1,33
10810,35th match (D/N),Mohali,03-May-2015,03-May-2015,Anureet Singh,PBKS,25.25,0,-,0,1/30,0.77,25.25,0,1,30
10811,35th match (D/N),Mohali,03-May-2015,03-May-2015,Mitchell Johnson,PBKS,24.84,8,8,7.29,1/41,1.36,17.55,4,1,41
10812,35th match (D/N),Mohali,03-May-2015,03-May-2015,Karanveer Singh,PBKS,22.5,0,-,0,1/30,0.93,22.5,0,1,30
10813,35th match (D/N),Mohali,03-May-2015,03-May-2015,Glenn Maxwell,PBKS,18.79,12,14.6,16.38,0/8,-,2.41,9,0,8
10814,35th match (D/N),Mohali,03-May-2015,03-May-2015,Rohit Sharma,MI,18.1,26,22.42,18.1,-,-,0,20,-,
10815,35th match (D/N),Mohali,03-May-2015,03-May-2015,Mitchell McClenaghan,MI,11.84,0,-,0,0/25,-,11.84,0,0,25
10816,35th match (D/N),Mohali,03-May-2015,03-May-2015,Vinay Kumar,MI,11.5,0,-,0,0/17,-,11.5,0,0,17
10817,35th match (D/N),Mohali,03-May-2015,03-May-2015,Ambati Rayudu,MI,8.86,4,6.18,8.86,-,-,0,1,-,
10818,35th match (D/N),Mohali,03-May-2015,03-May-2015,George Bailey,PBKS,6.87,21,15.79,6.87,-,-,0,18,-,
10819,35th match (D/N),Mohali,03-May-2015,03-May-2015,Sandeep Sharma,PBKS,5.38,0,-,0,0/24,-,5.38,0,0,24
10820,35th match (D/N),Mohali,03-May-2015,03-May-2015,Wriddhiman Saha,PBKS,4.55,12,10.96,4.55,-,-,0,12,-,
10821,35th match (D/N),Mohali,03-May-2015,03-May-2015,Axar Patel,PBKS,1.76,0,-,- 0.84,0/24,-,2.6,1,0,24
10822,35th match (D/N),Mohali,03-May-2015,03-May-2015,Unmukt Chand,MI,0,0,-,0,-,-,0,0,-,
10823,35th match (D/N),Mohali,03-May-2015,03-May-2015,Kieron Pollard,MI,- 0.13,7,2.54,- 2.32,0/7,-,2.19,7,0,7
10824,35th match (D/N),Mohali,03-May-2015,03-May-2015,Virender Sehwag,PBKS,- 6.17,2,- 1.46,- 6.17,-,-,0,5,-,
10825,36th match (N),Brabourne,03-May-2015,03-May-2015,Ajinkya Rahane,RR,107.74,91,100.93,107.74,-,-,0,54,-,
10826,36th match (N),Brabourne,03-May-2015,03-May-2015,Karun Nair,RR,64.84,61,63.55,64.84,-,-,0,38,-,
10827,36th match (N),Brabourne,03-May-2015,03-May-2015,Jean-Paul Duminy,DC,58.3,56,59.64,58.3,-,-,0,39,-,
10828,36th match (N),Brabourne,03-May-2015,03-May-2015,James Faulkner,RR,54.95,8,8.29,8.34,2/22,1.89,46.62,4,2,22
10829,36th match (N),Brabourne,03-May-2015,03-May-2015,Shane Watson,RR,45.5,21,11.92,0.97,1/25,1.49,44.53,24,1,25
10830,36th match (N),Brabourne,03-May-2015,03-May-2015,Angelo Mathews,DC,39.69,16,8.83,0.26,1/27,1.27,39.42,17,1,27
10831,36th match (N),Brabourne,03-May-2015,03-May-2015,Stuart Binny,RR,33.58,0,-,0,2/27,2.52,33.58,0,2,27
10832,36th match (N),Brabourne,03-May-2015,03-May-2015,Nathan Coulter-Nile,DC,28.17,6,6,6.11,1/38,1.03,22.06,2,1,38
10833,36th match (N),Brabourne,03-May-2015,03-May-2015,Saurabh Tiwary,DC,24.91,28,28.19,24.91,-,-,0,14,-,
10834,36th match (N),Brabourne,03-May-2015,03-May-2015,Yuvraj Singh,DC,20.33,22,22.36,20.33,-,-,0,18,-,
10835,36th match (N),Brabourne,03-May-2015,03-May-2015,Zaheer Khan,DC,19.63,0,-,0,0/31,-,19.63,0,0,31
10836,36th match (N),Brabourne,03-May-2015,03-May-2015,Mayank Agarwal,DC,13.54,11,12.08,13.54,-,-,0,8,-,
10837,36th match (N),Brabourne,03-May-2015,03-May-2015,Kedar Jadhav,DC,12.18,11,11.91,12.18,-,-,0,7,-,
10838,36th match (N),Brabourne,03-May-2015,03-May-2015,Tim Southee,RR,11.96,0,-,0,0/31,-,11.96,0,0,31
10839,36th match (N),Brabourne,03-May-2015,03-May-2015,Dhawal Kulkarni,RR,11.51,0,-,0,2/43,1.34,11.51,0,2,43
10840,36th match (N),Brabourne,03-May-2015,03-May-2015,Amit Mishra,DC,0.2,1,1,0.12,0/41,-,0.08,3,0,41
10841,36th match (N),Brabourne,03-May-2015,03-May-2015,Deepak Hooda,RR,0,0,-,0,-,-,0,0,-,
10842,36th match (N),Brabourne,03-May-2015,03-May-2015,Sanju Samson,RR,0,0,-,0,-,-,0,0,-,
10843,36th match (N),Brabourne,03-May-2015,03-May-2015,Steven Smith,RR,0,0,-,0,-,-,0,0,-,
10844,36th match (N),Brabourne,03-May-2015,03-May-2015,Shreyas Iyer,DC,- 3.3,9,3.29,- 3.3,-,-,0,12,-,
10845,36th match (N),Brabourne,03-May-2015,03-May-2015,Rajat Bhatia,RR,- 3.62,0,-,0,0/23,-,- 3.62,0,0,23
10846,36th match (N),Brabourne,03-May-2015,03-May-2015,Gurinder Sandhu,DC,- 11.35,0,-,0,0/49,-,- 11.35,0,0,49
